2022-07-14;76018375;5521202;Chain 2;45;3534.3
2022-07-20;76018375;5521202;Chain 2;99;7775.46
2022-07-28;76018375;5521202;Chain 2;18;1413.72
2022-08-03;76018375;5521202;Chain 2;108;8482.32
2022-05-18;76018375;5523552;Chain 2;171;17905.41
2022-05-25;76018375;5523552;Chain 2;45;3534.3
2022-06-08;76018375;5523552;Chain 2;162;12723.48
2022-06-17;76018375;5523552;Chain 2;45;3534.3
2022-06-22;76018375;5523552;Chain 2;72;5654.88
2022-06-24;76018375;5523552;Chain 2;270;21205.8
2022-06-30;76018375;5523552;Chain 2;342;26860.68
2022-05-12;76018375;5527641;Chain 2;207;19265.49
2022-06-02;76018375;5527641;Chain 2;45;3534.3
2022-06-14;76018375;5527641;Chain 2;225;17671.5
2022-06-20;76018375;5527641;Chain 2;234;18378.36
2022-07-02;76018375;5527641;Chain 2;36;2827.44
2022-04-23;76018375;5528464;Chain 2;270;25128.9
2022-04-30;76018375;5528464;Chain 2;99;9213.93
2022-05-06;76018375;5528464;Chain 2;279;25966.53
2022-05-14;76018375;5528464;Chain 2;171;17905.41
2022-05-20;76018375;5528464;Chain 2;63;4948.02
2022-06-24;76018375;5528464;Chain 2;216;16964.64
2022-07-01;76018375;5528464;Chain 2;45;3534.3
2022-07-08;76018375;5528464;Chain 2;18;1413.72
2022-07-14;76018375;5528464;Chain 2;18;1413.72
2022-07-16;76018375;5528464;Chain 2;54;4241.16
2022-07-23;76018375;5528464;Chain 2;45;3534.3
2022-07-29;76018375;5528464;Chain 2;135;10602.9
2022-05-27;76018378;5470656;Chain 2;182;7977.06
2022-05-27;76018378;5470657;Chain 2;112;4908.96
2022-05-30;76018378;5470660;Chain 2;224;9817.92
2022-05-30;76018378;5470661;Chain 2;420;18408.6
2022-05-30;76018378;5470662;Chain 2;266;11658.78
2022-05-30;76018378;5470663;Chain 2;168;7363.44
2022-05-28;76018378;5470665;Chain 2;350;15340.5
2022-05-30;76018378;5470666;Chain 2;182;7977.06
2022-05-31;76018378;5470667;Chain 2;182;7977.06
2022-05-30;76018378;5470668;Chain 2;420;18408.6
2022-05-30;76018378;5470669;Chain 2;462;20249.46
2022-05-30;76018378;5470670;Chain 2;280;12272.4
2022-05-28;76018378;5470671;Chain 2;196;8590.68
2022-06-01;76018378;5470672;Chain 2;70;3068.1
2022-05-28;76018378;5471702;Chain 2;168;7363.44
2022-05-28;76018378;5471761;Chain 2;322;14113.26
2022-05-31;76018378;5471817;Chain 2;140;6136.2
2022-05-28;76018378;5471831;Chain 2;238;10431.54
2022-05-28;76018378;5471864;Chain 2;238;10431.54
2022-05-28;76018378;5513532;Chain 2;112;4908.96
